,0bab6936c4ac24257194472e1362d31e,0efade6825e49cf0cf9c87695d466157
0bab6936c4ac24257194472e1362d31e,0.0,3.60555127546
0efade6825e49cf0cf9c87695d466157,3.60555127546,0.0
