url,origin,date.date,status.1
"http://ec.europa.eu/research/science-society/document_library/pdf_06/rri-report-hilary-sutcliffe_en.pdf","bing",,true
"http://ec.europa.eu/research/innovation-union/pdf/expert-groups/Responsible_Research_and_Innovation.pdf","bing",,true
"http://en.wikipedia.org/wiki/Responsible_Research_and_Innovation","bing",,true
"https://www.scribd.com/doc/143270155/Responsible-Research-and-Innovation","bing",,true
"http://www.responsible-innovation.eu/","bing",,true
"http://www.ambafrance-uk.org/IMG/pdf/Gilles_LAROCHE.pdf","bing",,true
"http://responsibility-rri.eu/","bing",,true
"http://www.dmu.ac.uk/research/research-faculties-and-institutes/technology/centre-for-computing-and-social-responsibility/research/responsible-research-and-innovation.aspx","bing",,true
"http://europa.eu/rapid/press-release_MEMO-13-987_en.htm","bing",,true
"http://www.ucl.ac.uk/sts/research/projects/rri","bing",,true
"http://responsible-innovation.org.uk/frriict/wp-content/uploads/2012/03/2011.3647_cover.pdf","bing",,true
"http://renevonschomberg.wordpress.com/","bing",,true
"http://www.eisri-summit.eu/","bing",,true
"http://www.responsible-innovation.org.uk/torrii/","bing",,true
"https://www.research.net/s/DelphiResponsibleIndustry_web","bing",,true
"http://www.academia.edu/Documents/in/Responsible_Research_and_Innovation","bing",,true
"http://bookshop.europa.eu/en/responsible-research-and-innovation-pbKI0214595/","bing",,true
"http://www.nerri.eu/eng/about.aspx","bing",,true
"http://sb6.biobricks.org/session/day-3/responsible-research-innovation/","bing",,true
"http://www.sciencedirect.com/science/article/pii/S0040162513001698","bing",,true
"http://www.cse.dmu.ac.uk/~bstahl/index_html_files/2013_RRI_ICT_chapter.pdf","bing",,true
"http://www.ihs.ac.at/sociology/research-fields/responsible-research-and-innovation-rri/","bing",,true
"http://atomiumculture.eu/content/role-media-responsible-research-and-innovation","bing",,true
"http://www.wiley.com/WileyCDA/WileyTitle/productCd-1119966361.html","bing",,true
"http://www.icsti.org/IMG/pdf/Lino_PAULA.pdf","bing",,true
"http://nuffieldbioethics.org/report/neurotechnologies/responsible-research-innovation/","bing",,true
"http://jackstilgoe.wordpress.com/2014/09/16/responsible-research-and-innovation-in-action/","bing",,true
"http://www.nottingham.ac.uk/home/events/responsible-research-and-innovation-seminars.aspx","bing",,true
"http://renevonschomberg.wordpress.com/definition-of-responsible-innovation/","bing",,true
"http://www.vinnova.se/PageFiles/287042669/8_Presentation_WP2013_sansINTRO.pdf","bing",,true
"https://attheinterface.wordpress.com/tag/responsible-research-and-innovation/","bing",,true
"https://blogs.nottingham.ac.uk/makingsciencepublic/files/2014/09/RRI-report-linked.pdf","bing",,true
"http://vge-europe.eu/public/Dublin_Atomium_Culture_250213__.pdf","bing",,true
"https://morri.res-agora.eu/","bing",,true
"http://www.ucl.ac.uk/sts/research/projects/rri/aboutus","bing",,true
"http://www.lirdef.univ-montp2.fr/node/464","bing",,true
"http://www.academia.edu/People/Responsible_Research_and_Innovation","bing",,true
"http://www.youtube.com/watch","bing",,true
"http://responsibility-rri.eu/responsible-research-innovation/","bing",,true
"http://mslp.ac-dijon.fr/IMG/pdf/cst_sondage_europeen.pdf","bing",,true
"http://edepot.wur.nl/304847","bing",,true
"http://ebn.be/project/rri-tools-1","bing",,true
"http://link.springer.com/article/10.1007/s11948-013-9480-1","bing",,true
"http://www.progressproject.eu/","bing",,true
"http://byinnovation.eu/sis-rri-science-innovation-and-society-achieving-responsible-research-and-innovation/","bing",,true
"http://beforeitsnews.com/science-and-technology/2014/09/responsible-research-and-innovation-in-action-2720712.html","bing",,true
"http://ora.ox.ac.uk/objects/uuid%3A99e5e08d-db1b-4e3b-8b92-2cbcb05cd014/datastreams/ATTACHMENT01","bing",,true
"http://www.donneesdelarecherche.fr/spip.php","bing",,true
"http://www.cesaer.org/en/projects/responsible-research-and-innovation-rri/","bing",,true
"http://www.palgrave-journals.com/ejis/journal/v21/n3/full/ejis201219a.html","bing",,true
